"","YEAR","MONTH","I2015_NSA_IS.IP_F","I2015_NSA_IS.IP_F_CC1","I2015_NSA_IS.IP_F_CC2","I2015_NSA_IS.PEI_F_CC1","I2015_NSA_IS.PEI_F_CC11","I2015_NSA_IS.PEI_F_CC11_X_CC113","RT12.NSA_F_CC1_IS.PEI","RT12.NSA_F_CC11_IS.PEI","RT12.NSA_F_CC11_X_CC113_IS.PEI","BS.CCI.BAL_NSA","BS.CEME.BAL_NSA","BS.COB.BAL_NSA","BS.CPE.BAL_NSA","BS.CTA.BAL_NSA","BS.FLBA1.PC_NSA","BS.FLBA2.PC_NSA","BS.FLBA3.PC_NSA","BS.FLBA4.PC_NSA","BS.FLBA5.PC_NSA","BS.FLBA6.PC_NSA","BS.FLBA7.PC_NSA","PNUM_F_CC111_NSA_I10","PNUM_F_CC111_NSA_I15","PNUM_F_CC111_NSA_PCH_SM","PNUM_F_CC112_NSA_I10","PNUM_F_CC112_NSA_I15","PNUM_F_CC112_NSA_PCH_SM","PNUM_F_CC11_X_CC113_NSA_I10","PNUM_F_CC11_X_CC113_NSA_I15","PNUM_F_CC11_X_CC113_NSA_PCH_SM","PSQM_F_CC1_NSA_I10","PSQM_F_CC1_NSA_I15","PSQM_F_CC1_NSA_PCH_SM","PSQM_F_CC11_NSA_I10","PSQM_F_CC11_NSA_I15","PSQM_F_CC11_NSA_PCH_SM","PSQM_F_CC111_NSA_I10","PSQM_F_CC111_NSA_I15","PSQM_F_CC111_NSA_PCH_SM","PSQM_F_CC112_NSA_I10","PSQM_F_CC112_NSA_I15","PSQM_F_CC112_NSA_PCH_SM","PSQM_F_CC113_NSA_I15","PSQM_F_CC113_NSA_PCH_SM","PSQM_F_CC11_X_CC113_NSA_I10","PSQM_F_CC11_X_CC113_NSA_I15","PSQM_F_CC11_X_CC113_NSA_PCH_SM","PSQM_F_CC12_NSA_I10","PSQM_F_CC12_NSA_I15","PSQM_F_CC12_NSA_PCH_SM","PSQM_F_CC122_NSA_I10","PSQM_F_CC122_NSA_I15","PSQM_F_CC122_NSA_PCH_SM","PSQM_F_CC12_X_CC122_NSA_I10","PSQM_F_CC12_X_CC122_NSA_I15","PSQM_F_CC12_X_CC122_NSA_PCH_SM"
"207",2002,7,120.7,118.2,131.4,127.3,134,137,-8.4,-3.5,-3.8,4.3,1.5,7.2,NA,-13.4,NA,NA,NA,NA,NA,NA,NA,109.7,157.8,-0.4,77.1,80.9,-11.5,93.3,115,-5,103.1,127.3,-8.4,106.5,134,-3.5,118.1,170,-1.1,85.9,90.6,-10.3,66.8,15.6,106.5,137,-3.8,99.8,121,-12.9,100.6,108.4,0.1,99.7,122.7,-14.3
"208",2002,6,120,118,128.2,126.1,116.3,119.5,-8.6,-3.3,-3.6,6,6.8,5.3,NA,-16,NA,NA,NA,NA,NA,NA,NA,98.8,142.2,-5.4,58.4,62.3,0.8,78.5,97.7,-3.3,102.1,126.1,-8.6,92.4,116.3,-3.3,107.9,155.3,-4.3,64.9,69.3,-1.1,43.5,9.3,92.4,119.5,-3.6,111.5,135.2,-12.4,106.9,115.2,-38.2,112,137.8,-8.1
"209",2002,5,113.8,114,113,113.9,108.4,111.7,-10.2,0.5,1.5,5.8,7.9,3.6,NA,-14.6,NA,NA,NA,NA,NA,NA,NA,94.4,135.9,1.1,50.2,53.5,-6.5,72.3,90,-1.5,92.2,113.9,-10.2,86.1,108.4,0.5,102.5,147.5,2.6,57.1,61.5,-2.4,33.3,-41.3,86.1,111.7,1.5,98.1,119,-17.5,103.9,111.9,-26.4,97.4,119.9,-16.3
"210",2002,4,116,115.2,119.1,112.2,117.3,120.5,-2.3,19.3,19.5,6.4,7.9,5,NA,-23.8,NA,NA,NA,NA,NA,NA,NA,97.4,140.2,11.9,65.7,69.1,42.2,81.6,100.6,21.8,90.9,112.2,-2.3,93.2,117.3,19.3,106,152.5,13,70.6,75.6,42.9,44.5,7,93.2,120.5,19.5,88.7,107.5,-17.3,81.2,87.4,-32.3,89.5,110.2,-15.4
"211",2002,3,115.1,115,115.7,104,110.3,113.5,-19,-7.7,-7.1,9.5,7.9,11.2,NA,-4.5,NA,NA,NA,NA,NA,NA,NA,96.1,138.3,-6.9,53.7,55.9,-13.2,74.9,92.4,-9.1,84.3,104,-19,87.6,110.3,-7.7,104.3,150.1,-5.1,58.1,62.1,-13.3,37.4,-35.3,87.6,113.5,-7.1,81,98.3,-28.1,98.7,106.3,-9.1,79,97.2,-30.3
"212",2002,2,114,115.7,106.9,110.3,102.7,105.5,-8,-6.6,-6,8.1,9.5,6.8,NA,-3.6,NA,NA,NA,NA,NA,NA,NA,88.6,127.4,-6.1,51.3,52.9,-12.6,69.9,85.9,-8.4,89.4,110.3,-8,81.6,102.7,-6.6,96.1,138.3,-4.4,56,59.4,-10.9,40.3,-29.4,81.6,105.5,-6,96.8,117.3,-9.1,97.6,105.1,-31.5,96.7,119,-5.4
"213",2002,1,108.1,110.2,99.1,107.2,104.8,107.9,-1.7,-0.5,-0.5,5.9,8.1,3.7,NA,-5.3,NA,NA,NA,NA,NA,NA,NA,91.1,131.1,-1.1,51.4,55.5,-3,71.2,89,-1.8,86.9,107.2,-1.7,83.3,104.8,-0.5,98.2,141.2,0,56.9,61.1,-2.1,34,-2.6,83.3,107.9,-0.5,90.3,109.5,-2.6,80.9,87.1,-34.4,91.4,112.5,2.6
"214",2001,12,94.9,95.4,92.5,115.6,105.3,108.2,-10.8,-4.6,-4.4,7.7,4.3,11.1,NA,0,NA,NA,NA,NA,NA,NA,NA,85.3,122.7,-6.8,63.1,67.5,-1.9,74.2,92,-4.9,93.6,115.6,-10.8,83.7,105.3,-4.6,91.1,131.1,-6.2,70.5,76.2,0.1,37.5,-21.2,83.7,108.2,-4.4,103.2,125.2,-15.1,132.3,142.4,-29.4,99.8,122.8,-12.3
"215",2001,11,121.8,121.2,124.3,117,109.5,112.3,-7.6,-4.9,-5.2,8.6,3.5,13.7,NA,-2.7,NA,NA,NA,NA,NA,NA,NA,90.8,130.6,-4.9,68.3,70.9,-9.5,79.5,97.3,-6.9,94.7,117,-7.6,87,109.5,-4.9,95.9,138.1,-2.5,71.3,76.2,-11.2,46.7,18.2,87,112.3,-5.2,102.2,123.9,-9.7,144.8,155.9,-12.2,97.1,119.5,-9.3
"216",2001,10,127.6,125.1,138.5,139.1,135,135.9,2.8,8.6,6.9,1.8,-1.9,5.6,NA,9.7,NA,NA,NA,NA,NA,NA,NA,105.8,152.3,5.3,91.1,90.7,9.5,98.5,118,7.1,112.7,139.1,2.8,107.2,135,8.6,112.9,162.5,7.1,97.2,98.5,6.3,114.2,90,107.2,135.9,6.9,117.9,142.9,-1.7,141.9,152.8,7.8,115,141.6,-2.9
"217",2001,9,116.4,115,122.2,116.1,112,114.6,-11.1,-5.2,-5,12.8,5.7,19.8,NA,13.6,NA,NA,NA,NA,NA,NA,NA,91.7,132,-8.1,64.9,66.9,0.9,78.3,95.7,-4.9,94.1,116.1,-11.1,89,112,-5.2,100.1,144.1,-6.5,69.4,73.4,-0.3,52.7,-15.5,89,114.6,-5,98.9,119.9,-15.7,114.1,122.8,-1.8,97.1,119.5,-17.3
"218",2001,8,75,71.6,89.6,124.5,103.6,105.8,1.4,-0.1,-0.8,16.8,12.5,21.1,NA,18.3,NA,NA,NA,NA,NA,NA,NA,88.5,127.4,1,54.9,56,-8.3,71.7,87.6,-2.6,100.9,124.5,1.4,82.3,103.6,-0.1,95.4,137.3,2.2,59.1,61.6,-9.3,52.6,41.8,82.3,105.8,-0.8,118.7,143.9,2.5,156.7,168.7,34.7,114.3,140.6,-1.3
"219",2001,7,120.2,118.5,127.8,138.9,138.9,142.4,3.2,5.8,5.4,20.8,19.3,22.3,NA,22.9,NA,NA,NA,NA,NA,NA,NA,110.1,158.4,4,85.5,91.4,5.1,97.8,121.1,4.5,112.5,138.9,3.2,110.3,138.9,5.8,119.5,171.9,4.9,94.2,101,6.5,57.8,25.1,110.3,142.4,5.4,114.7,139,1,100.6,108.3,29.5,116.3,143.1,-1.2
"220",2001,6,119.3,117.6,126.5,138,120.3,123.9,5.8,-0.5,-0.2,26.3,20.4,32.1,NA,11.9,NA,NA,NA,NA,NA,NA,NA,104.5,150.3,1.1,59,61.8,-9.8,81.7,101,-2.9,111.8,138,5.8,95.6,120.3,-0.5,112.7,162.2,2.5,65.3,70.1,-8.6,39.8,-12.7,95.6,123.9,-0.2,127.3,154.3,10.9,173.1,186.5,136.4,121.9,150,1.9
"221",2001,5,116.7,116.6,117.2,126.8,107.9,110.1,-8,-16.6,-16.5,25.3,22.8,27.8,NA,16.7,NA,NA,NA,NA,NA,NA,NA,93.4,134.4,-11.7,54.9,57.2,-27.1,74.1,91.4,-17.8,102.7,126.8,-8,85.7,107.9,-16.6,99.9,143.7,-12,60.7,63,-28,56.7,-22.1,85.7,110.1,-16.5,119,144.3,-1.1,141.2,152.1,64.8,116.4,143.3,-6.4
"222",2001,4,112.3,112.2,112.9,114.8,98.3,100.8,1.2,-10.6,-9.7,25.1,18.8,31.3,NA,8.3,NA,NA,NA,NA,NA,NA,NA,87.1,125.3,-1.8,46.9,48.6,-27.9,66.9,82.6,-12.1,93,114.8,1.2,78.1,98.3,-10.6,93.8,134.9,-1.2,50.3,52.9,-30.8,41.6,-44.3,78.1,100.8,-9.7,107.2,130,11.5,119.9,129.1,91,105.8,130.2,5.8
"223",2001,3,115.4,114.4,119.8,128.4,119.5,122.2,-0.5,0.4,0.2,21.3,16.2,26.4,NA,35.7,NA,NA,NA,NA,NA,NA,NA,103.2,148.5,-0.9,63.1,64.4,1.1,83.1,101.7,-0.2,104,128.4,-0.5,94.9,119.5,0.4,109.9,158.2,-1.9,68.3,71.6,6.9,57.8,16.1,94.9,122.2,0.2,112.8,136.7,-1.2,108.5,116.9,-8.6,113.3,139.4,-0.2
"224",2001,2,114.4,115.4,110.2,119.9,109.9,112.2,5.4,0,-0.4,29.3,21.2,37.3,NA,39.6,NA,NA,NA,NA,NA,NA,NA,94.3,135.7,-4.7,60.2,60.5,15.2,77.2,93.8,1.5,97.1,119.9,5.4,87.4,109.9,0,100.6,144.7,-5.5,63.9,66.7,19.1,57.1,27.2,87.4,112.2,-0.4,106.5,129.1,10,142.5,153.5,94.1,102.2,125.8,2.6
"225",2001,1,108,109.9,100,109,105.3,108.4,2.9,-4.4,-4.5,30.7,24.7,36.6,NA,41.3,NA,NA,NA,NA,NA,NA,NA,92.1,132.5,-4.2,53.4,57.2,7.5,72.7,90.6,-0.3,88.3,109,2.9,83.7,105.3,-4.4,98.1,141.2,-9.4,58.1,62.4,14.9,34.9,4.8,83.7,108.4,-4.5,92.7,112.4,10.2,123.2,132.7,53.2,89.1,109.6,5.3
"226",2000,12,98.6,99.5,94.7,129.6,110.4,113.2,4,-10,-10.2,31.8,23.3,40.4,NA,39.6,NA,NA,NA,NA,NA,NA,NA,91.5,131.7,-9,66.8,68.8,-14.3,79.1,96.7,-11.2,105,129.6,4,87.8,110.4,-10,97,139.7,-8.1,71.3,76.1,-15.1,47.6,10.2,87.8,113.2,-10.2,121.6,147.4,16.5,187.4,201.8,149.8,113.8,140.1,5.6
"227",2000,11,119.1,118.6,121.3,126.6,115.1,118.4,15.9,7,7,32.2,26,38.5,NA,44.1,NA,NA,NA,NA,NA,NA,NA,95.5,137.4,4.5,72.4,78.3,17.6,83.9,104.5,9.5,102.5,126.6,15.9,91.5,115.1,7,98.5,141.7,3.4,79.1,85.8,16.3,39.5,4.8,91.5,118.4,7,113.2,137.2,23.9,164.8,177.5,114.1,107.1,131.8,15.1
"228",2000,10,122.2,120.7,128.3,135.3,124.3,127.1,1.7,-0.9,-0.9,39.2,31.1,47.2,NA,52,NA,NA,NA,NA,NA,NA,NA,100.6,144.7,-3.3,78.8,82.8,-4.1,89.6,110.2,-3.7,109.6,135.3,1.7,98.8,124.3,-0.9,105.4,151.7,-1.9,87,92.7,1.4,60.1,4,98.8,127.1,-0.9,119.9,145.4,3.9,131.5,141.7,20.5,118.6,145.9,2
"229",2000,9,114,112.2,121.7,130.6,118.1,120.6,-0.2,-3,-4,43.7,36.6,50.8,NA,57.7,NA,NA,NA,NA,NA,NA,NA,99.8,143.6,-7.1,65.1,66.3,-0.2,82.4,100.6,-4.6,105.8,130.6,-0.2,93.9,118.1,-3,107.1,154.1,-5.3,70.5,73.6,0.1,62.4,77.8,93.9,120.6,-4,117.3,142.2,2.1,116.2,125.1,-9.8,117.4,144.5,3.7
"230",2000,8,75.3,71.8,90,122.8,103.7,106.7,13.5,4.5,4.2,45,37.4,52.6,NA,57.3,NA,NA,NA,NA,NA,NA,NA,87.7,126.1,-1.6,57.3,61.1,13.4,72.5,89.9,3.6,99.4,122.8,13.5,82.4,103.7,4.5,93.3,134.3,-0.1,63.2,67.9,18.7,37.1,31.1,82.4,106.7,4.2,115.8,140.4,20.5,116.3,125.2,51.2,115.8,142.5,17.7
"231",2000,7,108.4,107,114,134.6,131.3,135.1,7.1,11.7,12.1,46.3,38.3,54.4,NA,57,NA,NA,NA,NA,NA,NA,NA,105.9,152.3,-1.7,80.5,87,50.5,93.2,115.9,14.9,109,134.6,7.1,104.4,131.3,11.7,113.8,163.8,1,87.6,94.8,52.4,46.2,-8.7,104.4,135.1,12.1,113.5,137.6,3.3,77.7,83.6,32.5,117.7,144.8,1.5
"232",2000,6,114.3,113.3,118.3,130.4,120.9,124.2,2.2,2,1.9,42.2,38.2,46.2,NA,36.1,NA,NA,NA,NA,NA,NA,NA,103.3,148.6,-7.3,65.3,68.5,26.4,84.3,104,2.8,105.6,130.4,2.2,96.1,120.9,2,109.9,158.2,-5.4,71.6,76.7,31.6,45.6,14.3,96.1,124.2,1.9,114.7,139.1,2.4,73.3,78.9,17.6,119.6,147.2,1.4
"233",2000,5,116.6,115.6,121.2,137.9,129.3,131.8,25.6,35.1,33.4,32.5,29.6,35.3,NA,35.2,NA,NA,NA,NA,NA,NA,NA,105.8,152.2,19.6,75.8,78.5,81.3,90.7,111.2,38.1,111.7,137.9,25.6,102.7,129.3,35.1,113.5,163.3,20.7,83.6,87.5,83.8,72.8,172.7,102.7,131.8,33.4,120.3,145.9,18.8,85.7,92.3,11.9,124.4,153.1,19.4
"234",2000,4,103.4,102.9,105.4,113.4,110,111.6,4.5,19.2,17,34.7,33.5,36,NA,40.3,NA,NA,NA,NA,NA,NA,NA,88.7,127.6,-0.5,66.7,67.4,72.4,77.7,94,19.6,91.9,113.4,4.5,87.4,110,19.2,94.9,136.6,1.3,74.2,76.5,91.3,74.7,229.1,87.4,111.6,17,96.1,116.6,-5.7,62.8,67.6,-11.9,100.1,123.1,-5.2
"235",2000,3,113,112.1,116.8,129,119,122,18.6,12.8,11.9,29.6,29.8,29.4,NA,34.2,NA,NA,NA,NA,NA,NA,NA,104.2,149.9,2,62.3,63.7,53.5,83.2,101.9,15.5,104.5,129,18.6,94.6,119,12.8,112.1,161.3,3.9,63.5,67,52.6,49.8,90.1,94.6,122,11.9,114.1,138.3,23.6,118.7,127.9,104.3,113.5,139.7,17.8
"236",2000,2,107.9,108.6,105.2,113.8,109.9,112.7,23.2,29.1,27.5,23.8,26.4,21.2,NA,30.6,NA,NA,NA,NA,NA,NA,NA,99,142.4,18.8,50.6,52.5,54,74.7,92.4,28.2,92.2,113.8,23.2,87.3,109.9,29.1,106.4,153.2,21.1,53.4,56,60.5,44.9,340.2,87.3,112.7,27.5,96.9,117.4,18.5,73.4,79.1,28,99.6,122.6,17.7
"237",2000,1,99.2,100.5,93.4,105.9,110.2,113.5,19.1,24.7,23.6,26.6,28.4,24.8,NA,35.1,NA,NA,NA,NA,NA,NA,NA,96.2,138.3,12.3,49.9,53.2,42.2,73,90.9,20.6,85.8,105.9,19.1,87.5,110.2,24.7,108.2,155.8,20.8,50.8,54.3,36.4,33.3,208.3,87.5,113.5,23.6,84.1,102,14.1,80.4,86.6,26.1,84.5,104.1,12.9
"238",1999,12,94.2,95.3,89.8,124.6,122.6,126.1,-34.1,-55.5,-55.1,17.1,15.8,18.4,NA,37.4,48.6,NA,NA,NA,NA,NA,NA,100.7,144.8,-35.2,76,80.3,-76.4,88.3,108.9,-62.2,100.8,124.6,-34.1,97.1,122.6,-55.5,105.7,152,-31.6,81.9,89.6,-75.4,43.2,-71.6,97.1,126.1,-55.1,104.4,126.5,16.2,75,80.8,5.6,107.8,132.7,17.1
"239",1999,11,109.2,107.8,115.2,109.2,107.6,110.7,-7.4,-16.1,-16.8,13.6,14.1,13.1,NA,40,50.1,NA,NA,NA,NA,NA,NA,91.4,131.5,-8.9,62.2,66.6,-38,76.8,95.4,-22.9,88.4,109.2,-7.4,85.3,107.6,-16.1,95.2,137,-6.7,67.7,73.8,-35.1,37.7,101.6,85.3,110.7,-16.8,91.3,110.7,2.2,77,82.9,-8.3,93,114.5,3.4
"240",1999,10,110.4,108.3,119.3,133,125.4,128.3,10.7,-0.1,-0.7,12.9,13.2,12.7,NA,46.1,52.3,NA,NA,NA,NA,NA,NA,104,149.6,9.1,83.9,86.3,-21.6,93.9,114.4,-6.2,107.5,133,10.7,99.3,125.4,-0.1,107.5,154.6,9.3,84.8,91.4,-18.3,57.8,38.6,99.3,128.3,-0.7,115.5,140,21.7,109.2,117.6,42.4,116.2,143,19.8
"241",1999,9,111.6,109.2,121.6,130.9,121.8,125.6,15.6,3.9,3.6,11.8,15.3,8.2,NA,36.9,44,NA,NA,NA,NA,NA,NA,107.4,154.5,8.6,62.7,66.4,-18.7,85,105.4,-2.9,105.9,130.9,15.6,96.5,121.8,3.9,113.2,162.8,10,67.1,73.5,-12.1,35.1,36.6,96.5,125.6,3.6,114.9,139.3,27.3,128.8,138.7,116.7,113.3,139.4,20.7
"242",1999,8,68.7,64.8,85.2,108.2,99.2,102.4,8.3,4.6,4.4,11.7,18.1,5.2,NA,37.1,47,NA,NA,NA,NA,NA,NA,89,128.1,12.5,50.4,53.9,-18.9,69.7,86.8,-0.8,87.6,108.2,8.3,78.7,99.2,4.6,93.5,134.5,13.5,52.4,57.2,-17.8,28.3,47.4,78.7,102.4,4.4,96.1,116.5,11.4,76.9,82.8,26.2,98.4,121.1,10.3
"243",1999,7,107.1,105.8,112.7,125.7,117.5,120.5,10.4,0.3,-0.5,11.6,21,2.2,NA,37.3,49.9,NA,NA,NA,NA,NA,NA,107.7,154.9,9.7,56,57.8,-28.2,81.8,100.9,-6.1,101.7,125.7,10.4,93.2,117.5,0.3,112.6,162.1,10,58.7,62.2,-26.3,50.6,78.2,93.2,120.5,-0.5,109.9,133.2,20.2,58.6,63.1,-12.4,115.9,142.7,23
"244",1999,6,113.1,111.9,118.1,127.6,118.5,121.9,17.1,4,3.2,6.8,15.1,-1.5,NA,13,44.7,NA,NA,NA,NA,NA,NA,111.4,160.3,14.3,51.2,54.2,-30.2,81.3,101.2,-4,103.2,127.6,17.1,94,118.5,4,116.3,167.3,15.1,54.4,58.3,-27.1,39.9,128,94,121.9,3.2,112.1,135.9,29.9,62.3,67.1,-11.2,118,145.2,33.8
"245",1999,5,100.1,98.9,105.3,109.8,95.7,98.8,14.3,-0.5,-0.9,1.7,8.8,-5.4,NA,4.7,43.9,NA,NA,NA,NA,NA,NA,88.5,127.3,7.8,40,43.3,-32.9,64.2,80.5,-8.7,88.8,109.8,14.3,75.9,95.7,-0.5,94,135.3,8.8,43.8,47.6,-26.7,26.7,50.8,75.9,98.8,-0.9,101.3,122.8,27.9,76.7,82.5,38.4,104.2,128.2,27.1
"246",1999,4,105.5,105.5,105.6,108.5,92.3,95.4,13.4,-5.1,-4.9,-2.3,0.7,-5.2,NA,0.3,44.1,NA,NA,NA,NA,NA,NA,89.1,128.2,7.6,36.4,39.1,-38.4,62.7,78.6,-10.9,87.8,108.5,13.4,73.2,92.3,-5.1,93.7,134.8,8.7,36.9,40,-40.2,22.7,-21.2,73.2,95.4,-4.9,101.9,123.6,31.1,71.2,76.7,22.1,105.5,129.9,31.7
"247",1999,3,104.3,102.2,112.7,108.8,105.5,109,16.4,7.5,7.3,-8.9,-3.4,-14.4,NA,8.8,45.8,NA,NA,NA,NA,NA,NA,102.2,147,17.9,39.7,41.5,-32,70.9,88.2,-1.1,88.1,108.8,16.4,83.7,105.5,7.5,107.9,155.3,16.9,40.6,43.9,-24.3,26.2,54.1,83.7,109,7.3,92.3,111.9,25.3,58.1,62.6,19.7,96.3,118.6,25.8
"248",1999,2,95,95.7,91.8,92.4,85.1,88.4,11.6,-6.5,-6.4,-12.2,-3,-21.5,NA,5.7,41.2,NA,NA,NA,NA,NA,NA,83.4,119.9,6.7,31.2,34.1,-43.4,57.2,72.1,-13.4,74.8,92.4,11.6,67.5,85.1,-6.5,87.9,126.5,6.2,31.2,34.9,-41.5,10.2,-22.1,67.5,88.4,-6.4,81.8,99.1,31.8,57.4,61.8,23.6,84.6,104.2,32.6
"249",1999,1,94.2,95.5,88.6,88.9,88.4,91.8,9.1,-1.3,-1.2,-15.5,-8.8,-22.2,NA,11,44.6,NA,NA,NA,NA,NA,NA,85.7,123.2,10.5,33.8,37.4,-36.3,59.7,75.4,-8.2,72,88.9,9.1,70.1,88.4,-1.3,89.6,129,8.9,35.6,39.8,-30.2,10.8,-30.3,70.1,91.8,-1.2,73.8,89.4,20.8,63.8,68.7,-17,74.9,92.2,26.6
"250",1998,12,86.7,87.3,83.9,189.1,275.6,281.1,96.6,158.8,154.2,-24.6,-21.1,-28,NA,6.4,40.4,NA,NA,NA,NA,NA,NA,155.2,223.3,89.4,319.4,340,260.9,237.5,288.3,175.4,152.6,189.1,96.6,217.8,275.6,158.8,154.4,222.1,80.4,330.2,363.7,290.7,152,1078.3,217.8,281.1,154.2,89.9,108.9,25.6,71.1,76.5,14.2,92.1,113.3,26.9
"251",1998,11,103.5,102.4,107.8,117.9,128.3,133.1,39.2,54.6,54.8,-24.3,-24,-24.7,NA,14.5,42.1,NA,NA,NA,NA,NA,NA,100.4,144.4,48.6,96.8,107.4,74.1,98.6,123.8,59.9,95.3,117.9,39.2,101.6,128.3,54.6,102.1,146.9,44.4,100.7,113.8,77.3,18.7,42.7,101.6,133.1,54.8,89.3,108.3,25.6,84,90.4,19.7,89.9,110.7,26.2
"252",1998,10,105.9,103.6,115.8,120.1,125.5,129.2,20.6,17.7,17.3,-24,-21.9,-26,NA,19.3,41.1,NA,NA,NA,NA,NA,NA,95.3,137.1,19.4,102.1,110.1,9.2,98.7,122,14,97.1,120.1,20.6,99.3,125.5,17.7,98.3,141.5,20.4,101.1,111.9,12.3,41.7,47.3,99.3,129.2,17.3,94.9,115,23.5,76.7,82.6,20.2,97,119.4,23.9
"253",1998,9,106.4,104.1,115.8,113.2,117.2,121.2,17.2,20.5,19.6,-15.7,-12.4,-19.1,NA,29,NA,NA,NA,NA,NA,NA,NA,98.8,142.2,18.3,75.7,81.7,26.9,87.2,108.5,21.8,91.5,113.2,17.2,92.8,117.2,20.5,102.9,148,16.8,75.1,83.6,27.4,25.7,233.8,92.8,121.2,19.6,90.2,109.4,14.1,59.4,64,4.1,93.9,115.5,14.9
"254",1998,8,63.9,59.9,80.5,99.9,94.8,98.1,18.8,18.8,18.5,-12.6,-8.9,-16.2,NA,26.8,NA,NA,NA,NA,NA,NA,NA,79.2,113.9,19.5,61.5,66.5,17.3,70.3,87.5,18.6,80.8,99.9,18.8,75.1,94.8,18.8,82.4,118.5,17.7,62.3,69.6,20.4,19.2,60,75.1,98.1,18.5,86.2,104.6,18.7,60.9,65.6,29.9,89.2,109.8,17.8
"255",1998,7,103,101.1,110.7,113.9,117.2,121.1,17.5,12.3,11.9,-9.4,-5.4,-13.4,NA,24.6,NA,NA,NA,NA,NA,NA,NA,98.1,141.2,13.6,73.6,80.5,2.5,85.8,107.4,8.7,92.1,113.9,17.5,92.9,117.2,12.3,102.3,147.3,12.7,76,84.4,10.2,28.4,61.4,92.9,121.1,11.9,91.4,110.8,23.2,66.9,72,-0.4,94.3,116,25.8
"256",1998,6,106.8,105.8,111.1,109,113.9,118.1,9.5,13.9,13.7,-16.5,-10.4,-22.7,NA,9.3,NA,NA,NA,NA,NA,NA,NA,97.5,140.3,12.2,70.7,77.7,9.1,84.1,105.4,10.9,88.2,109,9.5,90.2,113.9,13.9,101,145.3,12,71.2,80,18,17.5,78.6,90.2,118.1,13.7,86.2,104.6,5.5,70.2,75.6,2.2,88.1,108.5,6
"257",1998,5,94.2,92.8,100.5,96.1,96.2,99.7,21,18.8,18.4,-18.7,-7.5,-30,NA,2.1,NA,NA,NA,NA,NA,NA,NA,82.1,118.1,14.5,58,64.5,18.8,70,88.2,16.2,77.7,96.1,21,76.2,96.2,18.8,86.5,124.4,15.8,58.1,64.9,25.5,17.7,132.9,76.2,99.7,18.4,79.2,96,23.1,55.4,59.6,-14.4,82,100.9,27.6
"258",1998,4,102.9,102.9,102.6,95.7,97.3,100.3,18.4,10.3,9.4,-22.7,-10.9,-34.5,NA,-7.3,NA,NA,NA,NA,NA,NA,NA,82.8,119.2,11.2,59.9,63.5,6.5,71.4,88.2,9.3,77.4,95.7,18.4,77.1,97.3,10.3,86.2,124,8.5,60.8,66.9,11.5,28.8,260,77.1,100.3,9.4,77.8,94.3,27.4,58.3,62.8,23.1,80.1,98.6,27.9
"259",1998,3,99.3,96.4,111.4,93.5,98.1,101.6,18.4,16.9,16.1,-24,-16.5,-31.5,NA,3.9,NA,NA,NA,NA,NA,NA,NA,86.7,124.7,17.1,55.6,61,2.3,71.1,89.2,10.9,75.7,93.5,18.4,77.7,98.1,16.9,92.3,132.8,21.3,52,58,2.5,17,639.1,77.7,101.6,16.1,73.6,89.3,20,48.5,52.3,-32.3,76.6,94.3,27.4
"260",1998,2,101.4,102.3,97.4,82.8,91,94.4,17.4,11.2,10.8,-27.1,-21.3,-32.9,NA,-3.9,NA,NA,NA,NA,NA,NA,NA,78.1,112.4,12.2,54.3,60.2,9.5,66.2,83.3,11.1,67,82.8,17.4,72.1,91,11.2,82.7,119.1,11.1,53.2,59.7,9.9,13.1,107.9,72.1,94.4,10.8,62,75.2,25.3,46.4,50,-2.9,63.9,78.6,28.6
"261",1998,1,91.9,92.6,89,81.5,89.6,92.9,3.7,5,4.9,-31.1,-24.2,-37.9,NA,-3.8,NA,NA,NA,NA,NA,NA,NA,77.5,111.5,3.5,53.5,58.7,11,65.5,82.1,6.3,65.9,81.5,3.7,71,89.6,5,82.3,118.5,2.7,51,57,12.2,15.5,28.1,71,92.9,4.9,61.1,74,2.2,76.9,82.8,39.9,59.2,72.8,-1.8
"262",1997,12,87.3,87.1,88.2,96.2,106.5,110.6,10.8,7.6,7.6,-36.1,-32,-40.3,NA,-2.9,NA,NA,NA,NA,NA,NA,NA,82,117.9,-0.8,84.3,94.2,26.8,83.1,104.7,11.4,77.8,96.2,10.8,84.3,106.5,7.6,85.6,123.1,-1.4,82.2,93.1,29.3,12.9,-0.8,84.3,110.6,7.6,71.5,86.7,14.8,62.3,67,7.2,72.6,89.3,15.5
"263",1997,11,97.9,96.3,104.4,84.7,83,86,10.3,1.7,1.2,-37.7,-33,-42.5,NA,-3.6,NA,NA,NA,NA,NA,NA,NA,67.5,97.2,2.7,56.1,61.7,-11,61.8,77.4,-4,68.5,84.7,10.3,65.7,83,1.7,70.6,101.7,4.1,57,64.2,-4.6,13.1,178.7,65.7,86,1.2,71.1,86.2,19.2,70.1,75.5,26.5,71.2,87.7,18.5
