nace_r2,indic_sb,geo\time	2015 	2012 	2009 
C2931,V15420,BE	0.0 	0.0 	0.0 
C2931,V15420,BG	: c	0.6 	0.1 
C2931,V15420,CY	0.0 	0.0 	0.0 
C2931,V15420,CZ	: u	: u	: u
C2931,V15420,DE	3.1 	1.2 	57.4 
C2931,V15420,EE	: c	: c	0.0 
C2931,V15420,EL	0.0 b	0.0 	0.0 
C2931,V15420,ES	0.1 	0.0 	0.2 
C2931,V15420,FI	0.0 	0.0 	0.0 
C2931,V15420,HR	0.3 	0.0 	: c
C2931,V15420,HU	0.1 	0.2 	0.0 
C2931,V15420,IE	: c	0.5 	: c
C2931,V15420,IT	1.5 	1.5 	0.6 
C2931,V15420,LT	0.0 	0.0 	0.0 
C2931,V15420,LU	0.0 	0.0 	0.0 
C2931,V15420,LV	0.0 	0.0 	: c
C2931,V15420,MT	: c	: c	0.0 
C2931,V15420,NL	: u	: u	: u
C2931,V15420,NO	0.0 	: c	: c
C2931,V15420,PL	: cd	: 	0.0 d
C2931,V15420,PT	0.0 	0.0 	0.1 
C2931,V15420,RO	6.5 	0.4 	0.4 p
C2931,V15420,SI	0.0 	: c	0.0 
C2931,V15420,SK	0.1 	0.1 	0.1 
C2931,V15420,UK	: c	0.0 	0.0 
C2931,V15441,AT	2.3 	1.2 	0.2 
C2931,V15441,BE	0.0 	0.1 	0.0 
C2931,V15441,BG	: c	0.2 	: c
C2931,V15441,CY	0.0 	0.0 	0.0 
C2931,V15441,CZ	: u	: u	: u
C2931,V15441,DE	13.5 	6.8 	2.8 
C2931,V15441,DK	: c	: c	: c
C2931,V15441,EE	: c	: c	0.0 
C2931,V15441,EL	0.0 b	0.0 	0.0 
C2931,V15441,ES	2.1 	0.9 	1.9 
C2931,V15441,FI	0.0 	0.9 	0.3 
C2931,V15441,HR	0.1 	0.0 	: c
C2931,V15441,HU	1.6 	0.4 	0.4 
C2931,V15441,IE	: c	0.0 	: c
C2931,V15441,IT	1.4 	0.9 	0.9 
C2931,V15441,LT	0.2 	0.2 	0.0 
C2931,V15441,LU	0.0 	0.0 	0.0 
C2931,V15441,LV	0.0 	0.0 	: c
C2931,V15441,MT	: c	: c	0.0 
C2931,V15441,NL	: u	: u	: u
C2931,V15441,NO	0.0 	: c	: c
C2931,V15441,PL	0.3 d	: 	0.2 d
C2931,V15441,PT	0.6 	0.0 	0.0 
C2931,V15441,RO	1.5 	1.0 	1.5 p
C2931,V15441,SI	0.3 	0.2 	0.1 
C2931,V15441,SK	1.5 	0.5 	0.2 
C2931,V15441,UK	: c	0.3 	2.2 
C2932,V15420,AT	1.4 	3.3 	0.7 
C2932,V15420,BE	15.8 	60.6 	0.1 
C2932,V15420,BG	: c	0.1 	0.0 
C2932,V15420,CY	0.0 	0.0 	0.0 
C2932,V15420,CZ	: u	: u	: u
C2932,V15420,DE	48.7 	73.3 	86.6 
C2932,V15420,EE	: c	: c	0.0 
C2932,V15420,EL	0.0 b	0.3 	0.0 
C2932,V15420,ES	4.6 	9.2 	3.7 
C2932,V15420,FI	0.1 	0.2 	0.1 
C2932,V15420,HR	0.0 	0.0 	: c
C2932,V15420,HU	3.3 	24.5 	12.7 
C2932,V15420,IE	: c	: c	: c
C2932,V15420,IT	11.7 	8.9 	6.2 
C2932,V15420,LT	0.0 	0.0 	0.0 
C2932,V15420,LU	: c	: c	: c
C2932,V15420,LV	: c	: c	0.0 
C2932,V15420,MT	: c	: c	: c
C2932,V15420,NL	: u	: u	: u
C2932,V15420,NO	0.0 	: c	: c
C2932,V15420,PL	: cd	: 	0.4 d
C2932,V15420,PT	0.1 	3.4 	0.8 
C2932,V15420,RO	3.5 	4.0 	0.5 p
C2932,V15420,SI	0.9 	3.9 	: c
C2932,V15420,SK	3.9 	1.1 	0.5 
C2932,V15420,UK	: c	0.4 	2.3 
C2932,V15441,AT	3.1 	2.2 	0.6 
C2932,V15441,BE	1.2 	1.4 	1.5 
C2932,V15441,BG	: c	: c	: c
C2932,V15441,CY	0.0 	0.0 	0.0 
C2932,V15441,CZ	: u	: u	: u
C2932,V15441,DE	59.1 	49.5 	25.3 
C2932,V15441,DK	: u	: u	: u
C2932,V15441,EE	: c	: c	0.0 
C2932,V15441,EL	0.0 b	0.0 	0.0 
C2932,V15441,ES	11.8 	5.8 	4.6 
C2932,V15441,FI	0.1 	0.8 	0.0 
C2932,V15441,HR	8.3 	0.1 	: c
C2932,V15441,HU	3.5 	3.9 	3.7 
C2932,V15441,IE	: c	: c	: c
C2932,V15441,IT	14.2 	14.3 	5.9 
C2932,V15441,LT	0.0 	0.1 	0.0 
C2932,V15441,LU	: c	: c	: c
C2932,V15441,LV	: c	0.0 	: c
C2932,V15441,MT	: c	: c	: c
C2932,V15441,NL	: u	: u	: u
C2932,V15441,NO	0.1 	: c	: c
C2932,V15441,PL	9.8 d	: 	7.1 d
C2932,V15441,PT	1.5 	1.9 	0.3 
C2932,V15441,RO	0.8 	1.3 	0.3 p
C2932,V15441,SI	0.5 	0.8 	0.7 
C2932,V15441,SK	2.2 	30.4 	0.6 
C2932,V15441,UK	: c	8.8 	2.1 
C30,V15420,AT	6.8 	0.4 	1.0 
C30,V15420,BE	: c	0.6 	: c
C30,V15420,BG	0.0 	: c	0.5 
C30,V15420,CY	0.0 	0.0 	0.0 
C30,V15420,CZ	7.3 	2.1 	1.9 
C30,V15420,DE	107.8 	17.7 	6.2 
C30,V15420,EE	0.8 	0.9 	0.0 
C30,V15420,EL	0.1 b	0.0 	0.9 
C30,V15420,ES	8.8 	125.7 	16.5 
C30,V15420,FI	0.3 	3.5 	5.9 
C30,V15420,HR	0.6 	1.4 	0.4 
C30,V15420,HU	0.2 	0.0 	0.0 
C30,V15420,IE	0.0 	: c	0.2 
C30,V15420,IT	46.8 	28.9 	99.5 
C30,V15420,LT	0.0 	0.0 	0.0 
C30,V15420,LU	: c	: c	: c
C30,V15420,LV	0.0 	0.0 	: c
C30,V15420,MT	: c	: c	: c
C30,V15420,NL	5.1 	7.0 	6.3 
C30,V15420,NO	0.5 	35.0 	18.2 
C30,V15420,PL	0.7 d	: 	3.9 d
C30,V15420,PT	0.0 	0.0 	0.1 
C30,V15420,RO	3.6 	0.8 	0.6 p
C30,V15420,SI	0.0 	0.0 	: c
C30,V15420,SK	0.0 	0.1 	0.0 
C30,V15420,UK	0.5 	22.7 	58.2 
C30,V15441,AT	10.6 	2.9 	2.1 
C30,V15441,BE	: c	1.5 	: c
C30,V15441,BG	0.0 	0.0 	0.0 
C30,V15441,CY	0.0 	0.0 	0.0 
C30,V15441,CZ	3.3 	6.7 	3.6 
C30,V15441,DE	41.4 	32.6 	23.7 
C30,V15441,DK	0.2 	0.0 	1.2 
C30,V15441,EE	0.0 	0.0 	0.0 
C30,V15441,EL	0.0 b	0.0 	1.2 
C30,V15441,ES	14.0 	6.3 	5.5 
C30,V15441,FI	1.9 	4.4 	1.2 
C30,V15441,HR	2.3 	0.2 	0.1 
C30,V15441,HU	0.4 	0.8 	0.3 
C30,V15441,IE	5.1 	: c	0.0 
C30,V15441,IT	47.3 	19.3 	57.4 
C30,V15441,LT	0.1 	0.0 	0.1 
C30,V15441,LU	: c	: c	: c
C30,V15441,LV	0.0 	0.0 	0.0 
C30,V15441,MT	: c	: c	: c
C30,V15441,NL	28.9 	25.4 	23.1 
C30,V15441,NO	7.0 	54.6 	6.8 
C30,V15441,PL	3.1 d	: 	5.0 d
C30,V15441,PT	0.9 	0.5 	0.1 
C30,V15441,RO	1.0 	0.6 	0.8 p
C30,V15441,SI	: c	0.1 	: c
C30,V15441,SK	0.2 	0.7 	3.1 
C30,V15441,UK	169.4 	190.4 	51.5 
C301,V15420,AT	0.0 	0.0 	0.0 
C301,V15420,BE	0.0 	: c	: c
C301,V15420,BG	0.0 	: c	: c
C301,V15420,CY	: c	0.0 	0.0 
C301,V15420,CZ	: c	: c	0.0 
C301,V15420,DE	2.2 	: c	1.0 
C301,V15420,EE	: c	0.9 	: c
C301,V15420,EL	0.0 b	0.0 	0.0 
C301,V15420,ES	: c	: c	0.6 
C301,V15420,FI	0.1 	1.7 	2.7 
C301,V15420,HR	0.3 	0.2 	0.1 
C301,V15420,HU	0.0 	0.0 	0.0 
C301,V15420,IE	0.0 	0.0 	: c
C301,V15420,IT	40.3 	2.4 	2.0 
C301,V15420,LT	0.0 	0.0 	0.0 
C301,V15420,LU	0.0 	0.0 	0.0 
C301,V15420,LV	: c	0.0 	: c
C301,V15420,MT	: c	: c	: c
C301,V15420,NL	1.3 	4.7 	1.4 
C301,V15420,NO	0.5 	: c	10.1 
C301,V15420,PL	0.0 d	: 	0.4 d
C301,V15420,PT	0.0 	0.0 	0.0 
C301,V15420,RO	0.7 	0.5 	0.5 p
C301,V15420,SI	0.0 	0.0 	0.0 
C301,V15420,SK	0.0 	0.0 	: c
C301,V15420,UK	0.3 	0.1 	2.7 
C301,V15441,AT	0.0 	0.0 	0.0 
C301,V15441,BE	0.0 	: c	: c
C301,V15441,BG	0.0 	0.0 	: c
C301,V15441,CY	: c	0.0 	0.0 
C301,V15441,CZ	: c	: c	0.1 
C301,V15441,DE	6.8 	5.6 	2.6 
C301,V15441,DK	: u	: u	: u
C301,V15441,EE	: c	0.0 	: c
C301,V15441,EL	0.0 b	0.0 	0.0 
C301,V15441,ES	: c	: c	1.1 
C301,V15441,FI	1.2 	1.1 	0.8 
C301,V15441,HR	0.2 	0.1 	0.1 
C301,V15441,HU	0.1 	0.0 	0.0 
C301,V15441,IE	0.8 	0.0 	: c
C301,V15441,IT	12.2 	2.2 	10.5 
C301,V15441,LT	0.0 	0.0 	0.0 
C301,V15441,LU	0.0 	0.0 	0.0 
C301,V15441,LV	0.0 	0.0 	: c
C301,V15441,MT	: c	: c	: c
C301,V15441,NL	9.3 	10.9 	11.2 
C301,V15441,NO	6.5 	: c	6.4 
C301,V15441,PL	0.5 d	: 	0.2 d
C301,V15441,PT	0.0 	0.0 	0.0 
C301,V15441,RO	0.1 	0.1 	0.2 p
C301,V15441,SI	0.0 	0.0 	: c
C301,V15441,SK	0.1 	0.0 	: c
C301,V15441,UK	44.1 	6.1 	12.2 
C3011,V15420,AT	0.0 	: c	0.0 
C3011,V15420,BE	0.0 	0.1 	: c
C3011,V15420,BG	0.0 	: c	: c
C3011,V15420,CY	0.0 	0.0 	0.0 
C3011,V15420,CZ	: u	: c	: u
C3011,V15420,DE	2.0 	: c	: c
C3011,V15420,EE	: c	0.0 	: c
C3011,V15420,EL	0.0 b	0.0 	0.0 
C3011,V15420,ES	0.6 	0.6 	0.6 
C3011,V15420,FI	0.1 	0.0 	0.8 
C3011,V15420,HR	0.3 	0.1 	0.1 
C3011,V15420,HU	0.0 	0.0 	0.0 
C3011,V15420,IE	: c	: c	: c
C3011,V15420,IT	0.8 	1.3 	1.4 
C3011,V15420,LT	0.0 	0.0 	0.0 
C3011,V15420,LU	0.0 	0.0 	0.0 
C3011,V15420,LV	0.0 	0.0 	: c
C3011,V15420,MT	: c	0.0 	: c
C3011,V15420,NL	: u	: u	: u
C3011,V15420,NO	0.5 	33.2 	9.3 
C3011,V15420,PL	0.0 d	: 	0.2 d
C3011,V15420,PT	0.0 	0.0 	0.0 
C3011,V15420,RO	0.7 	0.5 	0.5 p
C3011,V15420,SI	: c	0.0 	0.0 
C3011,V15420,SK	0.0 	0.0 	: c
C3011,V15420,UK	0.2 	0.1 	2.6 
C3011,V15441,AT	0.0 	: c	0.0 
C3011,V15441,BE	0.0 	0.0 	: c
C3011,V15441,BG	0.0 	0.0 	: c
C3011,V15441,CY	0.0 	0.0 	0.0 
C3011,V15441,CZ	: u	: c	: u
C3011,V15441,DE	4.4 	2.4 	1.1 
C3011,V15441,DK	: u	: u	: c
C3011,V15441,EE	: c	0.0 	: c
C3011,V15441,EL	0.0 b	0.0 	0.0 
C3011,V15441,ES	0.5 	0.1 	1.1 
C3011,V15441,FI	0.9 	1.0 	0.7 
C3011,V15441,HR	0.1 	0.1 	0.1 
C3011,V15441,HU	0.1 	0.0 	0.0 
C3011,V15441,IE	: c	: c	: c
C3011,V15441,IT	10.9 	1.6 	9.2 
C3011,V15441,LT	0.0 	0.0 	0.0 
C3011,V15441,LU	0.0 	0.0 	0.0 
C3011,V15441,LV	0.0 	0.0 	: c
C3011,V15441,MT	: c	0.0 	: c
C3011,V15441,NL	: u	: u	: u
C3011,V15441,NO	6.5 	54.1 	6.4 
C3011,V15441,PL	0.2 d	: 	0.1 d
C3011,V15441,PT	0.0 	0.0 	0.0 
C3011,V15441,RO	0.1 	0.1 	0.2 p
C3011,V15441,SI	: c	0.0 	0.0 
C3011,V15441,SK	0.0 	0.0 	: c
C3011,V15441,UK	43.6 	5.4 	11.7 
C3012,V15420,AT	0.0 	: c	0.0 
C3012,V15420,BE	0.0 	: c	0.0 
C3012,V15420,BG	0.0 	0.0 	0.0 
C3012,V15420,CY	: c	0.0 	0.0 
C3012,V15420,CZ	: c	: u	: u
C3012,V15420,DE	0.2 	: c	: c
C3012,V15420,EE	: c	0.9 	0.0 
C3012,V15420,EL	0.0 b	0.0 	0.0 
C3012,V15420,ES	: c	: c	0.0 
C3012,V15420,FI	0.0 	1.7 	1.9 
C3012,V15420,HR	0.0 	0.1 	0.0 
C3012,V15420,HU	0.0 	0.0 	0.0 
C3012,V15420,IE	: c	: c	: c
C3012,V15420,IT	39.5 	1.1 	0.6 
C3012,V15420,LT	0.0 	0.0 	0.0 
C3012,V15420,LU	0.0 	0.0 	0.0 
C3012,V15420,LV	: c	0.0 	0.0 
C3012,V15420,MT	: c	: c	: c
C3012,V15420,NL	: u	: u	: u
C3012,V15420,NO	0.0 	: c	0.8 
C3012,V15420,PL	0.0 d	: 	0.2 d
C3012,V15420,PT	0.0 	0.0 	0.0 
C3012,V15420,RO	0.0 	0.0 	0.0 p
C3012,V15420,SI	: c	0.0 	0.0 
C3012,V15420,SK	0.0 	0.0 	: c
C3012,V15420,UK	0.1 	0.0 	0.1 
C3012,V15441,AT	0.0 	: c	0.0 
C3012,V15441,BE	0.0 	: c	0.0 
C3012,V15441,BG	0.0 	0.0 	0.0 
C3012,V15441,CY	: c	0.0 	0.0 
C3012,V15441,CZ	: c	: u	: u
C3012,V15441,DE	2.4 	3.2 	1.5 
C3012,V15441,DK	: u	: u	: c
C3012,V15441,EE	: c	0.0 	0.0 
C3012,V15441,EL	0.0 b	0.0 	0.0 
C3012,V15441,ES	: c	: c	0.0 
C3012,V15441,FI	0.2 	0.1 	0.0 
C3012,V15441,HR	0.1 	0.0 	0.0 
C3012,V15441,HU	0.0 	0.0 	0.0 
C3012,V15441,IE	: c	: c	: c
C3012,V15441,IT	1.3 	0.6 	1.3 
C3012,V15441,LT	0.0 	0.0 	0.0 
C3012,V15441,LU	0.0 	0.0 	0.0 
C3012,V15441,LV	0.0 	0.0 	0.0 
C3012,V15441,MT	: u	: c	: c
C3012,V15441,NL	: u	: u	: u
C3012,V15441,NO	0.0 	: c	0.1 
C3012,V15441,PL	0.2 d	: 	0.0 d
C3012,V15441,PT	0.0 	0.0 	0.0 
C3012,V15441,RO	0.0 	0.0 	0.0 p
C3012,V15441,SI	: c	0.0 	: c
C3012,V15441,SK	0.1 	0.0 	: c
C3012,V15441,UK	0.5 	0.7 	0.6 
C302,V15420,AT	: c	: c	: c
C302,V15420,BE	0.0 	: c	0.0 
C302,V15420,BG	: c	: c	: c
C302,V15420,CY	0.0 	0.0 	0.0 
C302,V15420,CZ	0.0 	0.1 	0.7 
C302,V15420,DE	2.5 	11.4 	0.9 
C302,V15420,EE	0.0 	: c	: c
C302,V15420,EL	0.0 b	: c	0.0 
C302,V15420,ES	1.0 	16.6 	1.3 
C302,V15420,FI	: c	0.0 	: c
C302,V15420,HR	0.0 	0.0 	: c
C302,V15420,HU	: c	0.0 	0.0 
C302,V15420,IE	: c	: c	: c
C302,V15420,IT	: c	: c	: c
C302,V15420,LT	: c	: c	: c
C302,V15420,LU	0.0 	0.0 	0.0 
C302,V15420,LV	: c	: c	0.0 
C302,V15420,MT	0.0 	0.0 	0.0 
C302,V15420,NL	: c	0.0 	0.1 
C302,V15420,NO	: c	: c	: c
C302,V15420,PL	0.4 d	: 	: cd
C302,V15420,PT	0.0 	: c	0.0 
C302,V15420,RO	0.4 d	0.0 d	0.0 dp
C302,V15420,SI	: c	0.0 	: c
C302,V15420,SK	0.0 	0.1 	: c
C302,V15420,UK	0.0 	0.0 	0.0 
C302,V15441,AT	: c	: c	: c
C302,V15441,BE	0.0 	: c	0.4 
C302,V15441,BG	: c	0.0 	: c
C302,V15441,CY	0.0 	0.0 	0.0 
C302,V15441,CZ	0.6 	0.9 	1.2 
C302,V15441,DE	10.7 	4.2 	6.0 
C302,V15441,DK	: c	: c	: c
C302,V15441,EE	0.0 	: c	: c
C302,V15441,EL	0.0 b	: c	0.0 
C302,V15441,ES	2.5 	0.0 	1.0 
C302,V15441,FI	: c	0.5 	: c
C302,V15441,HR	0.7 	0.2 	: c
C302,V15441,HU	: c	0.5 	0.1 
C302,V15441,IE	: c	: c	: c
C302,V15441,IT	: c	: c	: c
C302,V15441,LT	: c	: c	: c
C302,V15441,LU	0.0 	0.0 	0.0 
C302,V15441,LV	0.0 	: c	: c
C302,V15441,MT	0.0 	0.0 	0.0 
C302,V15441,NL	: c	0.9 	0.2 
C302,V15441,NO	: c	: c	: c
C302,V15441,PL	0.5 d	: 	: cd
C302,V15441,PT	0.0 	: c	0.0 
C302,V15441,RO	0.4 d	0.5 d	0.6 dp
C302,V15441,SI	: c	0.0 	: c
C302,V15441,SK	0.0 	0.5 	: c
C302,V15441,UK	1.4 	0.8 	: c
C3020,V15420,AT	: c	: c	: c
C3020,V15420,BE	0.0 	: c	0.0 
C3020,V15420,BG	: c	: c	: c
C3020,V15420,CY	0.0 	0.0 	0.0 
C3020,V15420,CZ	0.0 	: u	: u
C3020,V15420,DE	2.5 	11.4 	0.9 
C3020,V15420,EE	0.0 	: c	: c
C3020,V15420,EL	0.0 b	: c	0.0 
C3020,V15420,ES	1.0 	16.6 	1.3 
C3020,V15420,FI	: c	0.0 	: c
C3020,V15420,HR	0.0 	0.0 	: c
C3020,V15420,HU	: c	0.0 	0.0 
C3020,V15420,IE	: c	: c	: c
C3020,V15420,IT	: c	: c	: c
C3020,V15420,LT	: c	: c	: c
C3020,V15420,LU	0.0 	0.0 	0.0 
C3020,V15420,LV	: c	: c	0.0 
C3020,V15420,MT	0.0 	0.0 	0.0 
C3020,V15420,NL	: c	0.0 	0.1 
C3020,V15420,NO	: c	: c	: c
C3020,V15420,PL	0.4 d	: 	: cd
C3020,V15420,PT	0.0 	: c	0.0 
C3020,V15420,RO	0.4 d	0.0 d	0.0 dp
C3020,V15420,SI	: c	0.0 	: c
C3020,V15420,SK	0.0 	0.1 	: c
C3020,V15420,UK	0.0 	0.0 	0.0 
C3020,V15441,AT	: c	: c	: c
C3020,V15441,BE	0.0 	: c	0.4 
C3020,V15441,BG	: c	0.0 	: c
C3020,V15441,CY	0.0 	0.0 	0.0 
C3020,V15441,CZ	0.6 	: u	: u
C3020,V15441,DE	10.7 	4.2 	6.0 
C3020,V15441,DK	: c	: c	: c
C3020,V15441,EE	0.0 	: c	: c
C3020,V15441,EL	0.0 b	: c	0.0 
C3020,V15441,ES	2.5 	0.0 	1.0 
C3020,V15441,FI	: c	0.5 	: c
C3020,V15441,HR	0.7 	0.2 	: c
C3020,V15441,HU	: c	0.5 	0.1 
C3020,V15441,IE	: c	: c	: c
C3020,V15441,IT	: c	: c	: c
C3020,V15441,LT	: c	: c	: c
C3020,V15441,LU	0.0 	0.0 	0.0 
C3020,V15441,LV	0.0 	: c	: c
C3020,V15441,MT	0.0 	0.0 	0.0 
C3020,V15441,NL	: c	0.9 	0.2 
C3020,V15441,NO	: c	: c	: c
C3020,V15441,PL	0.5 d	: 	: cd
C3020,V15441,PT	0.0 	: c	0.0 
C3020,V15441,RO	0.4 d	0.5 d	0.6 dp
C3020,V15441,SI	: c	0.0 	: c
C3020,V15441,SK	0.0 	0.5 	: c
C3020,V15441,UK	1.4 	0.8 	: c
C303,V15420,AT	3.7 	0.0 	0.0 
C303,V15420,BE	1.0 	0.5 	0.4 
C303,V15420,BG	0.0 	0.0 	0.0 
C303,V15420,CY	: c	0.0 	0.0 
C303,V15420,CZ	2.2 	2.0 	1.2 
C303,V15420,DE	101.8 	4.9 	3.7 
C303,V15420,EE	0.0 	0.0 	0.0 
C303,V15420,EL	0.1 b	: c	0.8 
C303,V15420,ES	7.1 	107.1 	13.7 
C303,V15420,FI	0.1 	0.1 	0.7 
C303,V15420,HR	0.0 	: c	: c
C303,V15420,HU	0.0 	: c	0.0 
C303,V15420,IE	: c	: c	0.2 
C303,V15420,IT	4.4 	3.7 	13.0 
C303,V15420,LT	0.0 	0.0 	: c
C303,V15420,LU	0.0 	0.0 	0.0 
C303,V15420,LV	0.0 	0.0 	0.0 
C303,V15420,MT	0.0 	0.0 	0.0 
C303,V15420,NL	: u	: c	: u
C303,V15420,NO	: c	: c	: c
C303,V15420,PL	0.3 d	: 	0.4 d
C303,V15420,PT	0.0 	0.0 	: c
C303,V15420,RO	2.4 	0.3 	0.1 p
C303,V15420,SI	: c	0.0 	0.0 
C303,V15420,SK	0.0 	0.0 	: c
C303,V15420,UK	0.0 	22.6 	55.0 
C303,V15441,AT	0.6 	0.3 	1.0 
C303,V15441,BE	3.4 	1.4 	0.4 
C303,V15441,BG	0.0 	0.0 	0.0 
C303,V15441,CY	: c	0.0 	0.0 
C303,V15441,CZ	2.3 	5.3 	2.2 
C303,V15441,DE	21.5 	16.0 	13.7 
C303,V15441,DK	: u	: u	: u
C303,V15441,EE	0.0 	0.0 	0.0 
C303,V15441,EL	0.0 b	: c	1.1 
C303,V15441,ES	9.6 	5.9 	3.0 
C303,V15441,FI	0.0 	0.9 	0.4 
C303,V15441,HR	1.3 	: c	: c
C303,V15441,HU	0.2 	: c	0.0 
C303,V15441,IE	: c	: c	0.0 
C303,V15441,IT	30.9 	10.8 	31.2 
C303,V15441,LT	0.0 	0.0 	: c
C303,V15441,LU	0.0 	0.0 	0.0 
C303,V15441,LV	0.0 	0.0 	0.0 
C303,V15441,MT	0.0 	0.0 	0.0 
C303,V15441,NL	: u	: c	: u
C303,V15441,NO	: c	: c	: c
C303,V15441,PL	1.8 d	: 	3.8 d
C303,V15441,PT	0.4 	0.4 	: c
C303,V15441,RO	0.5 	0.1 	0.0 p
C303,V15441,SI	: c	0.0 	0.0 
C303,V15441,SK	0.1 	0.1 	: c
C303,V15441,UK	120.5 	181.6 	39.1 
C3030,V15420,AT	3.7 	0.0 	0.0 
C3030,V15420,BE	1.0 	0.5 	0.4 
C3030,V15420,BG	0.0 	0.0 	0.0 
C3030,V15420,CY	: c	0.0 	0.0 
C3030,V15420,CZ	2.2 	: u	: u
C3030,V15420,DE	101.8 	4.9 	3.7 
C3030,V15420,EE	0.0 	0.0 	0.0 
C3030,V15420,EL	0.1 b	: c	0.8 
C3030,V15420,ES	7.1 	107.1 	13.7 
C3030,V15420,FI	0.1 	0.1 	0.7 
C3030,V15420,HR	0.0 	: c	: c
C3030,V15420,HU	0.0 	: c	0.0 
C3030,V15420,IE	: c	: c	0.2 
C3030,V15420,IT	4.4 	3.7 	13.0 
C3030,V15420,LT	0.0 	0.0 	: c
C3030,V15420,LU	0.0 	0.0 	0.0 
C3030,V15420,LV	0.0 	0.0 	0.0 
C3030,V15420,MT	0.0 	0.0 	0.0 
C3030,V15420,NL	: u	: c	: u
C3030,V15420,NO	: c	: c	: c
C3030,V15420,PL	0.3 d	: 	0.4 d
C3030,V15420,PT	0.0 	0.0 	: c
C3030,V15420,RO	2.4 	0.3 	0.1 p
C3030,V15420,SI	: c	0.0 	0.0 
C3030,V15420,SK	0.0 	0.0 	: c
C3030,V15420,UK	0.0 	22.6 	55.0 
C3030,V15441,AT	0.6 	0.3 	1.0 
C3030,V15441,BE	3.4 	1.4 	0.4 
C3030,V15441,BG	0.0 	0.0 	0.0 
C3030,V15441,CY	: c	0.0 	0.0 
C3030,V15441,CZ	2.3 	: u	: u
C3030,V15441,DE	21.5 	16.0 	13.7 
C3030,V15441,DK	: u	: u	: u
C3030,V15441,EE	0.0 	0.0 	0.0 
C3030,V15441,EL	0.0 b	: c	1.1 
C3030,V15441,ES	9.6 	5.9 	3.0 
C3030,V15441,FI	0.0 	0.9 	0.4 
C3030,V15441,HR	1.3 	: c	: c
C3030,V15441,HU	0.2 	: c	0.0 
C3030,V15441,IE	: c	: c	0.0 
C3030,V15441,IT	30.9 	10.8 	31.2 
C3030,V15441,LT	0.0 	0.0 	: c
C3030,V15441,LU	0.0 	0.0 	0.0 
C3030,V15441,LV	0.0 	0.0 	0.0 
C3030,V15441,MT	0.0 	0.0 	0.0 
C3030,V15441,NL	: u	: c	: u
C3030,V15441,NO	: c	: c	: c
C3030,V15441,PL	1.8 d	: 	3.8 d
C3030,V15441,PT	0.4 	0.4 	: c
C3030,V15441,RO	0.5 	0.1 	0.0 p
C3030,V15441,SI	: c	0.0 	0.0 
C3030,V15441,SK	0.1 	0.1 	: c
C3030,V15441,UK	120.5 	181.6 	39.1 
C304,V15420,AT	: c	: c	: c
C304,V15420,BE	: c	0.0 	0.0 
C304,V15420,BG	0.0 	0.0 	0.0 
C304,V15420,CY	0.0 	0.0 	0.0 
C304,V15420,CZ	: c	0.0 	0.0 
C304,V15420,DE	0.0 	0.0 	: c
C304,V15420,EE	0.0 	0.0 	0.0 
C304,V15420,EL	: b	: 	: 
C304,V15420,ES	: c	: c	: c
C304,V15420,FI	0.1 	1.7 	: c
C304,V15420,HR	: c	: c	0.0 
C304,V15420,HU	: c	: c	0.0 
C304,V15420,IE	0.0 	0.0 	0.0 
C304,V15420,IT	: c	: c	: c
C304,V15420,LT	0.0 	0.0 	0.0 
C304,V15420,LU	0.0 	0.0 	0.0 
C304,V15420,LV	0.0 	0.0 	0.0 
C304,V15420,MT	0.0 	0.0 	0.0 
C304,V15420,NL	: c	: c	0.0 
C304,V15420,NO	0.0 	: c	: c
C304,V15420,PL	0.0 d	: 	: cd
C304,V15420,PT	0.0 	: c	: c
C304,V15420,SI	0.0 	0.0 	0.0 
C304,V15420,SK	0.0 	0.0 	: c
C304,V15420,UK	0.0 	0.0 	0.0 
C304,V15441,AT	: c	: c	: c
C304,V15441,BE	: c	0.0 	0.0 
C304,V15441,BG	0.0 	0.0 	0.0 
C304,V15441,CY	0.0 	0.0 	0.0 
C304,V15441,CZ	: c	0.0 	0.0 
C304,V15441,DE	: c	0.5 	: c
C304,V15441,DK	: c	: c	: c
C304,V15441,EE	0.0 	0.0 	0.0 
C304,V15441,EL	: b	: 	: 
C304,V15441,ES	: c	: c	: c
C304,V15441,FI	0.6 	1.8 	: c
C304,V15441,HR	: c	: c	0.0 
C304,V15441,HU	: c	: c	0.0 
C304,V15441,IE	0.0 	0.0 	0.0 
C304,V15441,IT	: c	: c	: c
C304,V15441,LT	0.0 	0.0 	0.0 
C304,V15441,LU	0.0 	0.0 	0.0 
C304,V15441,LV	0.0 	0.0 	0.0 
C304,V15441,MT	0.0 	0.0 	0.0 
C304,V15441,NL	: c	: c	0.0 
C304,V15441,NO	0.0 	: c	: c
C304,V15441,PL	0.0 d	: 	: cd
C304,V15441,PT	0.0 	: c	: c
C304,V15441,SI	0.0 	0.0 	0.0 
C304,V15441,SK	0.0 	0.1 	: c
C304,V15441,UK	2.7 	1.1 	0.0 
C3040,V15420,AT	: c	: c	: c
C3040,V15420,BE	: c	0.0 	0.0 
C3040,V15420,BG	0.0 	0.0 	0.0 
C3040,V15420,CY	0.0 	0.0 	0.0 
C3040,V15420,CZ	: c	: u	: u
C3040,V15420,DE	0.0 	0.0 	: c
